timestamp,mine_id,equipment_id,equipment_type,operating_hours,engine_temperature,vibration_rms,hydraulic_pressure,fuel_rate,utilization,availability,maintenance_age,fault_code,failure_event,vibration_zscore,temperature_anomaly,utilization_change,equipment_health_score
2025-06-03 10:00:00,dongri-buzurg,LD-DON-01,Wheel Loader,1575,71.0,1.78,185.3,40.1,75.5,87.7,75,NONE,0,-2.04,-7.9,1.0,80.3
2025-06-03 10:00:00,tirodi,LD-TIR-01,Wheel Loader,3081,79.8,2.49,170.4,42.7,77.8,81.8,81,NONE,0,-0.5,0.9,-0.2,61.1
2025-06-03 10:00:00,ukwa,LD-UKW-01,Wheel Loader,3535,73.2,2.66,167.6,49.0,76.3,80.1,35,NONE,0,-0.14,-5.7,-2.7,55.8
2025-06-03 12:00:00,gumgaon,CR-GUM-01,Primary Jaw Crusher,3208,79.6,3.54,163.5,0.0,71.6,79.3,208,NONE,0,0.18,-6.7,1.0,58.4
2025-06-03 12:00:00,balaghat,CR-BAL-01,Primary Jaw Crusher,3384,89.6,4.52,158.7,0.0,66.6,76.8,384,WARN_HARMONIC_VIB,0,1.8,3.3,-5.1,40.9
2025-06-03 12:00:00,tirodi,CR-TIR-01,Primary Jaw Crusher,286,77.1,2.41,182.0,0.0,78.6,90.3,286,NONE,0,-1.7,-9.2,2.4,96.4
2025-06-03 12:00:00,ukwa,CR-UKW-01,Primary Jaw Crusher,1033,91.4,2.7,166.0,0.0,78.2,87.5,33,NONE,0,-1.22,5.1,1.1,84.8
2025-06-03 12:00:00,dongri-buzurg,CR-DON-01,Primary Jaw Crusher,2178,91.0,4.31,171.4,0.0,71.9,80.8,178,NONE,0,1.45,4.7,1.9,58.3
2025-06-03 14:00:00,tirodi,DP-TIR-01,Heavy Haul Truck (35T),1027,88.0,2.18,177.0,39.9,78.9,88.6,27,NONE,0,-1.22,-4.1,2.2,87.2
2025-06-03 14:00:00,dongri-buzurg,DP-DON-01,Heavy Haul Truck (35T),915,88.7,1.99,173.6,42.0,79.9,89.3,415,NONE,0,-1.53,-3.4,-4.2,88.6
2025-06-03 14:00:00,balaghat,DP-BAL-01,Heavy Haul Truck (35T),3719,96.1,3.37,162.5,47.1,76.8,78.1,219,WARN_THERMAL_DRIFT,0,0.76,4.0,3.8,45.3
2025-06-03 14:00:00,ukwa,DP-UKW-01,Heavy Haul Truck (35T),3191,89.2,2.94,159.6,42.8,65.7,80.5,191,NONE,0,0.05,-2.9,2.5,59.7
2025-06-03 14:00:00,gumgaon,DP-GUM-01,Heavy Haul Truck (35T),3830,92.0,3.12,156.2,48.9,72.5,78.3,330,NONE,0,0.35,-0.1,2.0,49.2
2025-06-03 16:00:00,tirodi,DP-TIR-02,Heavy Haul Truck (35T),981,91.7,2.04,175.3,42.2,79.4,89.0,481,NONE,0,-1.45,-0.4,6.8,87.7
2025-06-03 16:00:00,ukwa,DP-UKW-02,Heavy Haul Truck (35T),3979,96.5,3.5,151.3,46.4,71.3,77.1,479,WARN_THERMAL_DRIFT,0,0.98,4.4,-2.8,40.0
2025-06-03 16:00:00,balaghat,DP-BAL-02,Heavy Haul Truck (35T),1074,89.7,2.1,178.5,39.6,82.4,88.6,74,NONE,0,-1.35,-2.4,7.7,86.6
2025-06-03 16:00:00,dongri-buzurg,DP-DON-02,Heavy Haul Truck (35T),531,87.6,1.92,171.5,42.2,82.7,90.6,31,NONE,0,-1.65,-4.5,11.5,93.4
2025-06-03 16:00:00,gumgaon,DP-GUM-02,Heavy Haul Truck (35T),2444,87.5,2.53,169.4,41.3,77.2,83.6,444,NONE,0,-0.63,-4.6,-0.1,69.4
2025-06-03 18:00:00,dongri-buzurg,DP-DON-03,Heavy Haul Truck (35T),2881,92.4,2.99,158.4,43.1,72.0,81.4,381,NONE,0,0.13,0.3,-3.8,62.7
2025-06-03 18:00:00,tirodi,DP-TIR-03,Heavy Haul Truck (35T),2673,90.7,2.9,171.8,43.9,75.2,82.2,173,NONE,0,-0.02,-1.4,2.1,66.6
2025-06-03 18:00:00,balaghat,DP-BAL-03,Heavy Haul Truck (35T),1510,89.8,3.05,173.7,42.5,75.3,85.4,10,NONE,0,0.23,-2.3,7.8,79.2
2025-06-03 18:00:00,gumgaon,DP-GUM-03,Heavy Haul Truck (35T),2533,95.2,2.54,166.3,46.2,77.2,83.3,33,WARN_THERMAL_DRIFT,0,-0.62,3.1,5.8,66.9
2025-06-03 18:00:00,ukwa,DP-UKW-03,Heavy Haul Truck (35T),1218,84.9,2.14,166.9,41.0,78.9,88.1,218,NONE,0,-1.28,-7.2,5.9,84.8
2025-06-03 20:00:00,gumgaon,DP-GUM-04,Heavy Haul Truck (35T),3210,97.1,2.76,164.3,48.3,75.1,80.9,210,WARN_THERMAL_DRIFT,0,-0.25,5.0,0.6,57.6
2025-06-03 20:00:00,dongri-buzurg,DP-DON-04,Heavy Haul Truck (35T),1604,92.4,2.75,159.9,41.8,78.8,85.7,104,NONE,0,-0.27,0.3,5.2,79.8
2025-06-03 20:00:00,tirodi,DP-TIR-04,Heavy Haul Truck (35T),3903,93.1,3.27,158.9,46.3,73.0,77.8,403,NONE,0,0.6,1.0,-0.2,45.7
2025-06-03 20:00:00,ukwa,DP-UKW-04,Heavy Haul Truck (35T),876,92.4,1.98,179.5,37.8,76.8,89.4,376,NONE,0,-1.55,0.3,-2.8,88.9
2025-06-03 20:00:00,balaghat,DP-BAL-04,Heavy Haul Truck (35T),1348,89.9,2.12,169.7,38.3,79.0,87.7,348,NONE,0,-1.32,-2.2,1.5,83.2
2025-06-03 22:00:00,balaghat,EX-BAL-01,Face Shovel Excavator,1315,72.7,2.14,167.5,42.4,80.3,87.8,315,NONE,0,-0.97,-7.0,0.1,83.6
2025-06-03 22:00:00,ukwa,EX-UKW-01,Face Shovel Excavator,3206,79.2,2.72,165.0,45.8,70.6,80.9,206,NONE,0,-0.01,-0.5,-2.6,59.9
2025-06-03 22:00:00,tirodi,EX-TIR-01,Face Shovel Excavator,325,75.2,1.56,173.7,38.7,82.4,91.9,325,NONE,0,-1.93,-4.5,4.4,95.9
2025-06-03 22:00:00,gumgaon,EX-GUM-01,Face Shovel Excavator,1710,76.9,1.95,167.2,41.5,74.8,87.0,210,NONE,0,-1.28,-2.8,3.8,78.6
2025-06-03 22:00:00,dongri-buzurg,EX-DON-01,Face Shovel Excavator,4113,86.7,4.26,165.4,49.5,67.8,75.1,113,NONE,0,2.53,7.0,-6.4,23.9
2025-06-04 00:00:00,gumgaon,EX-GUM-02,Face Shovel Excavator,3139,80.8,2.64,160.0,43.5,76.2,81.3,139,NONE,0,-0.14,1.1,-0.8,60.3
2025-06-04 00:00:00,dongri-buzurg,EX-DON-02,Face Shovel Excavator,2651,82.6,2.5,165.7,46.7,78.5,83.0,151,NONE,0,-0.38,2.9,6.8,65.6
2025-06-04 00:00:00,tirodi,EX-TIR-02,Face Shovel Excavator,4138,82.7,3.23,164.1,48.9,74.5,77.1,138,NONE,0,0.83,3.0,-5.1,39.9
2025-06-04 00:00:00,balaghat,EX-BAL-02,Face Shovel Excavator,3994,83.6,2.75,155.9,48.5,76.9,78.5,494,NONE,0,0.04,3.9,-1.4,48.0
2025-06-04 00:00:00,ukwa,EX-UKW-02,Face Shovel Excavator,3049,89.7,3.33,171.3,44.7,75.3,80.2,49,NONE,0,1.0,10.0,-5.4,48.9
2025-06-04 02:00:00,balaghat,DR-BAL-01,Rotary Blast Drill,3316,82.8,2.73,162.2,44.5,73.5,80.6,316,NONE,0,0.23,3.8,-2.2,54.9
2025-06-04 02:00:00,dongri-buzurg,DR-DON-01,Rotary Blast Drill,2504,68.2,2.5,177.3,45.3,76.0,83.5,4,NONE,0,-0.28,-10.8,0.1,68.7
2025-06-04 02:00:00,gumgaon,DR-GUM-01,Rotary Blast Drill,1859,71.7,2.51,174.7,40.4,80.6,85.4,359,NONE,0,-0.26,-7.3,5.8,76.8
2025-06-04 02:00:00,tirodi,DR-TIR-01,Rotary Blast Drill,2822,76.2,2.34,166.6,46.3,78.4,82.9,322,NONE,0,-0.64,-2.8,-3.5,64.7
2025-06-04 02:00:00,ukwa,DR-UKW-01,Rotary Blast Drill,2282,75.8,2.25,170.6,41.6,79.1,84.7,282,NONE,0,-0.84,-3.2,1.1,71.5
2025-06-04 04:00:00,balaghat,DZ-BAL-01,Tracked Bulldozer,1864,76.0,1.98,172.4,44.8,82.7,86.4,364,NONE,0,-1.73,-3.5,8.4,76.7
2025-06-04 04:00:00,tirodi,DZ-TIR-01,Tracked Bulldozer,3773,86.5,2.66,156.1,48.7,75.1,79.4,273,NONE,0,-0.29,7.0,2.7,49.7
2025-06-04 04:00:00,ukwa,DZ-UKW-01,Tracked Bulldozer,3879,77.4,3.08,155.3,46.1,71.4,78.2,379,NONE,0,0.6,-2.1,-6.0,46.4
2025-06-04 04:00:00,gumgaon,DZ-GUM-01,Tracked Bulldozer,3816,79.4,2.89,157.2,46.6,73.8,78.8,316,NONE,0,0.2,-0.1,1.5,50.6
2025-06-04 04:00:00,dongri-buzurg,DZ-DON-01,Tracked Bulldozer,2026,76.6,2.4,166.1,42.0,75.3,85.1,26,NONE,0,-0.84,-2.9,1.1,74.7
2025-06-04 06:00:00,ukwa,LD-UKW-01,Wheel Loader,3555,81.1,2.48,158.1,44.2,78.5,80.4,55,NONE,0,-0.52,2.2,2.2,54.6
2025-06-04 06:00:00,dongri-buzurg,LD-DON-01,Wheel Loader,1595,78.9,1.87,169.3,38.9,82.2,87.5,95,NONE,0,-1.84,-0.0,6.7,80.1
2025-06-04 06:00:00,balaghat,LD-BAL-01,Wheel Loader,2397,79.7,2.34,166.7,41.9,85.6,84.1,397,NONE,0,-0.83,0.8,11.5,69.7
2025-06-04 06:00:00,tirodi,LD-TIR-01,Wheel Loader,3101,82.5,3.01,150.3,44.3,78.5,80.7,101,NONE,0,0.62,3.6,0.7,54.3
2025-06-04 06:00:00,gumgaon,LD-GUM-01,Wheel Loader,3841,78.7,2.66,163.6,45.1,75.6,79.2,341,NONE,0,-0.14,-0.2,-1.8,52.0
2025-06-04 08:00:00,tirodi,CR-TIR-01,Primary Jaw Crusher,306,81.0,2.66,186.3,0.0,80.4,89.8,306,NONE,0,-1.28,-5.3,1.8,96.2
2025-06-04 08:00:00,dongri-buzurg,CR-DON-01,Primary Jaw Crusher,2198,88.6,3.53,172.6,0.0,73.4,82.3,198,NONE,0,0.16,2.3,1.5,70.1
2025-06-04 08:00:00,balaghat,CR-BAL-01,Primary Jaw Crusher,3404,84.8,3.94,165.4,0.0,69.6,77.9,404,NONE,0,0.84,-1.5,3.0,50.3
2025-06-04 08:00:00,gumgaon,CR-GUM-01,Primary Jaw Crusher,3228,93.1,3.94,161.0,0.0,73.9,78.4,228,NONE,0,0.84,6.8,2.3,49.4
2025-06-04 08:00:00,ukwa,CR-UKW-01,Primary Jaw Crusher,1053,81.7,2.69,163.1,0.0,73.0,87.5,53,NONE,0,-1.23,-4.6,-5.2,86.8
2025-06-04 10:00:00,tirodi,DP-TIR-01,Heavy Haul Truck (35T),1047,93.7,2.47,166.4,39.0,76.0,87.9,47,NONE,0,-0.73,1.6,-2.9,86.2
2025-06-04 10:00:00,dongri-buzurg,DP-DON-01,Heavy Haul Truck (35T),935,88.5,2.52,181.3,42.3,78.8,88.2,435,NONE,0,-0.65,-3.6,-1.1,88.3
2025-06-04 10:00:00,balaghat,DP-BAL-01,Heavy Haul Truck (35T),3739,94.9,2.95,160.7,49.8,76.9,78.9,239,NONE,0,0.06,2.8,0.1,51.5
2025-06-04 10:00:00,gumgaon,DP-GUM-01,Heavy Haul Truck (35T),3850,87.7,3.07,166.7,44.7,75.6,78.3,350,NONE,0,0.26,-4.4,3.1,49.7
2025-06-04 10:00:00,ukwa,DP-UKW-01,Heavy Haul Truck (35T),3211,96.4,2.91,174.5,43.6,72.3,80.5,211,WARN_THERMAL_DRIFT,0,-0.0,4.3,6.6,57.9
2025-06-04 12:00:00,dongri-buzurg,DP-DON-02,Heavy Haul Truck (35T),551,89.1,2.18,172.8,36.8,73.3,90.0,51,NONE,0,-1.22,-3.0,-9.4,93.1
2025-06-04 12:00:00,gumgaon,DP-GUM-02,Heavy Haul Truck (35T),2464,94.8,2.65,160.6,43.0,77.0,83.3,464,NONE,0,-0.43,2.7,-0.2,68.0
2025-06-04 12:00:00,ukwa,DP-UKW-02,Heavy Haul Truck (35T),3999,91.6,3.12,163.1,46.9,75.1,77.8,499,NONE,0,0.35,-0.5,3.8,47.0
2025-06-04 12:00:00,tirodi,DP-TIR-02,Heavy Haul Truck (35T),1001,88.4,2.22,179.4,41.9,77.8,88.6,1,NONE,0,-1.15,-3.7,-1.6,87.5
2025-06-04 12:00:00,balaghat,DP-BAL-02,Heavy Haul Truck (35T),1094,92.4,3.32,178.4,39.9,71.7,86.1,94,NONE,0,0.68,0.3,-10.7,80.4
2025-06-04 14:00:00,gumgaon,DP-GUM-03,Heavy Haul Truck (35T),2553,89.6,3.19,162.4,42.3,72.7,82.0,53,NONE,0,0.46,-2.5,-4.5,64.2
2025-06-04 14:00:00,tirodi,DP-TIR-03,Heavy Haul Truck (35T),2693,95.6,4.49,163.0,44.5,69.8,78.9,193,WARN_THERMAL_DRIFT,0,2.62,3.5,-5.4,42.5
2025-06-04 14:00:00,balaghat,DP-BAL-03,Heavy Haul Truck (35T),1530,92.4,2.23,175.9,42.8,78.2,87.0,30,NONE,0,-1.13,0.3,2.9,80.7
2025-06-04 14:00:00,dongri-buzurg,DP-DON-03,Heavy Haul Truck (35T),2901,85.5,2.67,161.5,46.8,75.1,82.0,401,NONE,0,-0.4,-6.6,3.1,63.7
2025-06-04 14:00:00,ukwa,DP-UKW-03,Heavy Haul Truck (35T),1238,92.2,2.21,173.3,42.9,83.2,87.9,238,NONE,0,-1.17,0.1,4.3,84.5
2025-06-04 16:00:00,balaghat,DP-BAL-04,Heavy Haul Truck (35T),1368,91.0,2.43,169.1,44.2,77.2,87.0,368,NONE,0,-0.8,-1.1,-1.8,82.9
2025-06-04 16:00:00,ukwa,DP-UKW-04,Heavy Haul Truck (35T),896,85.4,3.16,176.5,39.9,75.9,87.0,396,NONE,0,0.41,-6.7,-0.9,85.3
2025-06-04 16:00:00,gumgaon,DP-GUM-04,Heavy Haul Truck (35T),3230,95.5,2.87,157.0,46.4,72.1,80.6,230,WARN_THERMAL_DRIFT,0,-0.07,3.4,-3.0,58.1
2025-06-04 16:00:00,tirodi,DP-TIR-04,Heavy Haul Truck (35T),3923,98.0,3.12,158.1,49.0,68.8,78.0,423,WARN_THERMAL_DRIFT,0,0.35,5.9,-4.2,45.3
2025-06-04 16:00:00,dongri-buzurg,DP-DON-04,Heavy Haul Truck (35T),1624,87.5,3.36,172.9,39.4,77.2,84.4,124,NONE,0,0.75,-4.6,-1.6,73.3
2025-06-04 18:00:00,tirodi,EX-TIR-01,Face Shovel Excavator,345,79.4,1.6,184.2,38.7,87.0,91.8,345,NONE,0,-1.86,-0.3,4.6,95.7
2025-06-04 18:00:00,balaghat,EX-BAL-01,Face Shovel Excavator,1335,74.6,2.52,177.7,42.4,79.9,87.0,335,NONE,0,-0.34,-5.1,-0.4,83.3
2025-06-04 18:00:00,ukwa,EX-UKW-01,Face Shovel Excavator,3226,79.5,2.45,161.1,43.4,76.0,81.4,226,NONE,0,-0.46,-0.2,5.4,59.7
2025-06-04 18:00:00,gumgaon,EX-GUM-01,Face Shovel Excavator,1730,83.5,2.52,170.6,44.0,72.4,85.8,230,NONE,0,-0.34,3.8,-2.4,76.7
2025-06-04 18:00:00,dongri-buzurg,EX-DON-01,Face Shovel Excavator,4133,81.4,3.18,151.3,46.3,71.4,77.2,133,NONE,0,0.75,1.7,3.6,41.2
2025-06-04 20:00:00,tirodi,EX-TIR-02,Face Shovel Excavator,4158,82.1,2.98,156.9,48.2,75.7,77.6,158,NONE,0,0.42,2.4,1.2,43.4
2025-06-04 20:00:00,gumgaon,EX-GUM-02,Face Shovel Excavator,3159,82.7,2.42,158.7,42.7,73.8,81.7,159,NONE,0,-0.51,3.0,-2.4,59.2
2025-06-04 20:00:00,balaghat,EX-BAL-02,Face Shovel Excavator,4014,83.0,2.82,156.9,49.5,76.9,78.3,14,NONE,0,0.15,3.3,0.0,47.1
2025-06-04 20:00:00,dongri-buzurg,EX-DON-02,Face Shovel Excavator,2671,80.5,2.29,165.7,43.3,73.1,83.4,171,NONE,0,-0.72,0.8,-5.4,66.3
2025-06-04 20:00:00,ukwa,EX-UKW-02,Face Shovel Excavator,3069,82.5,2.44,167.0,47.8,77.1,81.9,69,NONE,0,-0.47,2.8,1.8,60.4
2025-06-04 22:00:00,balaghat,DR-BAL-01,Rotary Blast Drill,3336,94.3,3.04,170.0,47.8,77.3,79.9,336,NONE,0,0.92,15.3,3.8,43.6
2025-06-04 22:00:00,ukwa,DR-UKW-01,Rotary Blast Drill,2302,68.6,2.05,163.2,44.4,77.3,85.0,302,NONE,0,-1.28,-10.4,-1.8,71.2
2025-06-04 22:00:00,dongri-buzurg,DR-DON-01,Rotary Blast Drill,2524,78.1,2.52,167.7,43.2,77.5,83.4,24,NONE,0,-0.24,-0.9,1.5,68.4
2025-06-04 22:00:00,gumgaon,DR-GUM-01,Rotary Blast Drill,1879,80.0,1.9,163.6,41.8,81.2,86.6,379,NONE,0,-1.62,1.0,0.6,76.1
2025-06-04 22:00:00,tirodi,DR-TIR-01,Rotary Blast Drill,2842,80.1,3.3,165.0,42.6,74.7,80.9,342,NONE,0,1.5,1.1,-3.7,51.2
2025-06-05 00:00:00,ukwa,DZ-UKW-01,Tracked Bulldozer,3899,70.3,2.85,159.6,50.1,75.4,78.6,399,NONE,0,0.12,-9.2,4.0,50.2
2025-06-05 00:00:00,gumgaon,DZ-GUM-01,Tracked Bulldozer,3836,77.4,2.61,156.9,44.7,73.1,79.3,336,NONE,0,-0.39,-2.1,-0.7,52.0
2025-06-05 00:00:00,tirodi,DZ-TIR-01,Tracked Bulldozer,3793,78.0,2.86,157.3,46.5,78.9,78.9,293,NONE,0,0.14,-1.5,3.8,51.4
2025-06-05 00:00:00,dongri-buzurg,DZ-DON-01,Tracked Bulldozer,2046,67.3,2.35,170.7,43.4,75.5,85.2,46,NONE,0,-0.94,-12.2,0.2,74.4
2025-06-05 00:00:00,balaghat,DZ-BAL-01,Tracked Bulldozer,1884,75.6,2.76,163.1,40.1,74.1,84.8,384,NONE,0,-0.07,-3.9,-8.6,76.4
2025-06-05 02:00:00,gumgaon,LD-GUM-01,Wheel Loader,3861,79.3,2.74,162.3,49.6,80.6,78.9,361,NONE,0,0.04,0.4,5.0,51.2
2025-06-05 02:00:00,ukwa,LD-UKW-01,Wheel Loader,3575,75.5,3.02,165.9,45.8,74.7,79.2,75,NONE,0,0.64,-3.4,-3.8,49.9
2025-06-05 02:00:00,balaghat,LD-BAL-01,Wheel Loader,2417,78.0,2.32,159.0,44.3,78.6,84.1,417,NONE,0,-0.87,-0.9,-7.0,69.8
2025-06-05 02:00:00,tirodi,LD-TIR-01,Wheel Loader,3121,77.1,2.57,161.7,45.5,74.2,81.5,121,NONE,0,-0.33,-1.8,-4.3,61.0
2025-06-05 02:00:00,dongri-buzurg,LD-DON-01,Wheel Loader,1615,78.1,2.24,176.0,43.8,75.0,86.7,115,NONE,0,-1.04,-0.8,-7.2,79.8
2025-06-05 04:00:00,dongri-buzurg,CR-DON-01,Primary Jaw Crusher,2218,91.0,3.65,182.7,0.0,72.8,82.0,218,NONE,0,0.36,4.7,-0.6,67.1
2025-06-05 04:00:00,ukwa,CR-UKW-01,Primary Jaw Crusher,1073,84.6,2.84,170.8,0.0,72.8,87.1,73,NONE,0,-0.99,-1.7,-0.2,86.6
2025-06-05 04:00:00,tirodi,CR-TIR-01,Primary Jaw Crusher,326,86.1,2.38,188.4,0.0,78.1,90.3,326,NONE,0,-1.75,-0.2,-2.3,95.9
2025-06-05 04:00:00,gumgaon,CR-GUM-01,Primary Jaw Crusher,3248,82.6,3.69,164.5,0.0,68.1,78.9,248,NONE,0,0.43,-3.7,-5.8,55.7
2025-06-05 04:00:00,balaghat,CR-BAL-01,Primary Jaw Crusher,3424,83.4,3.45,161.2,0.0,77.2,78.8,424,NONE,0,0.03,-2.9,7.6,56.9
2025-06-05 06:00:00,dongri-buzurg,DP-DON-01,Heavy Haul Truck (35T),955,86.9,2.07,166.1,38.1,78.6,89.0,455,NONE,0,-1.4,-5.2,-0.2,88.1
2025-06-05 06:00:00,ukwa,DP-UKW-01,Heavy Haul Truck (35T),3231,91.2,3.08,159.8,46.9,74.3,80.1,231,NONE,0,0.28,-0.9,2.0,57.2
2025-06-05 06:00:00,tirodi,DP-TIR-01,Heavy Haul Truck (35T),1067,92.9,2.96,172.7,42.9,72.4,86.9,67,NONE,0,0.08,0.8,-3.6,85.6
2025-06-05 06:00:00,gumgaon,DP-GUM-01,Heavy Haul Truck (35T),3870,89.8,3.56,162.6,48.7,71.6,77.3,370,NONE,0,1.08,-2.3,-4.0,42.4
2025-06-05 06:00:00,balaghat,DP-BAL-01,Heavy Haul Truck (35T),3759,93.3,3.05,157.6,44.3,74.9,78.6,259,NONE,0,0.23,1.2,-2.0,50.5
2025-06-05 08:00:00,ukwa,DP-UKW-02,Heavy Haul Truck (35T),4019,94.0,3.44,153.1,49.0,65.4,77.1,19,NONE,0,0.88,1.9,-9.7,41.4
2025-06-05 08:00:00,balaghat,DP-BAL-02,Heavy Haul Truck (35T),1114,97.2,2.3,177.6,42.0,77.7,88.1,114,WARN_THERMAL_DRIFT,0,-1.02,5.1,6.0,83.8
2025-06-05 08:00:00,tirodi,DP-TIR-02,Heavy Haul Truck (35T),1021,93.9,3.4,178.0,37.5,70.9,86.1,21,NONE,0,0.81,1.8,-6.9,79.5
2025-06-05 08:00:00,dongri-buzurg,DP-DON-02,Heavy Haul Truck (35T),571,87.0,2.2,177.2,38.0,77.1,89.9,71,NONE,0,-1.18,-5.1,3.8,92.9
2025-06-05 08:00:00,gumgaon,DP-GUM-02,Heavy Haul Truck (35T),2484,91.2,2.86,159.2,42.3,76.0,82.8,484,NONE,0,-0.09,-0.9,-1.0,69.0
2025-06-05 10:00:00,balaghat,DP-BAL-03,Heavy Haul Truck (35T),1550,91.2,2.31,168.9,41.4,80.2,86.7,50,NONE,0,-1.0,-0.9,2.0,80.6
2025-06-05 10:00:00,gumgaon,DP-GUM-03,Heavy Haul Truck (35T),2573,92.2,2.75,168.6,43.8,75.3,82.8,73,NONE,0,-0.27,0.1,2.6,67.8
2025-06-05 10:00:00,dongri-buzurg,DP-DON-03,Heavy Haul Truck (35T),2921,94.7,3.38,161.1,42.6,76.2,80.5,421,NONE,0,0.78,2.6,1.1,55.7
2025-06-05 10:00:00,ukwa,DP-UKW-03,Heavy Haul Truck (35T),1258,91.6,2.21,176.8,42.0,78.5,87.8,258,NONE,0,-1.17,-0.5,-4.7,84.3
2025-06-05 10:00:00,tirodi,DP-TIR-03,Heavy Haul Truck (35T),2713,91.9,2.89,164.7,45.2,68.7,82.1,213,NONE,0,-0.04,-0.2,-1.1,66.1
2025-06-05 12:00:00,dongri-buzurg,DP-DON-04,Heavy Haul Truck (35T),1644,92.5,2.37,169.3,40.8,78.1,86.3,144,NONE,0,-0.9,0.4,0.9,79.3
2025-06-05 12:00:00,balaghat,DP-BAL-04,Heavy Haul Truck (35T),1388,90.7,2.13,177.4,40.8,77.4,87.6,388,NONE,0,-1.3,-1.4,0.2,82.6
2025-06-05 12:00:00,gumgaon,DP-GUM-04,Heavy Haul Truck (35T),3250,95.2,3.04,162.5,46.2,76.4,80.2,250,WARN_THERMAL_DRIFT,0,0.21,3.1,4.3,56.2
2025-06-05 12:00:00,ukwa,DP-UKW-04,Heavy Haul Truck (35T),916,91.7,1.96,174.9,37.8,82.2,89.3,416,NONE,0,-1.58,-0.4,6.3,88.6
2025-06-05 12:00:00,tirodi,DP-TIR-04,Heavy Haul Truck (35T),3943,93.4,3.83,169.8,49.4,65.4,76.5,443,NONE,0,1.53,1.3,-3.4,37.1
2025-06-05 14:00:00,tirodi,EX-TIR-01,Face Shovel Excavator,365,74.6,1.35,182.5,36.9,83.1,92.2,365,NONE,0,-2.28,-5.1,-3.9,95.4
2025-06-05 14:00:00,ukwa,EX-UKW-01,Face Shovel Excavator,3246,77.5,2.59,173.9,47.4,73.7,81.1,246,NONE,0,-0.23,-2.2,-2.3,59.4
2025-06-05 14:00:00,balaghat,EX-BAL-01,Face Shovel Excavator,1355,74.4,1.8,182.1,42.2,81.1,88.3,355,NONE,0,-1.53,-5.3,1.2,83.1
2025-06-05 14:00:00,dongri-buzurg,EX-DON-01,Face Shovel Excavator,4153,80.9,2.92,158.1,50.8,77.1,77.7,153,NONE,0,0.32,1.2,5.7,44.8
2025-06-05 14:00:00,gumgaon,EX-GUM-01,Face Shovel Excavator,1750,78.4,2.0,177.0,41.4,78.3,86.8,250,NONE,0,-1.2,-1.3,5.9,78.1
2025-06-05 16:00:00,tirodi,EX-TIR-02,Face Shovel Excavator,4178,83.7,3.37,157.8,47.0,71.0,76.7,178,NONE,0,1.06,4.0,-4.7,37.0
2025-06-05 16:00:00,balaghat,EX-BAL-02,Face Shovel Excavator,4034,87.1,2.78,165.0,47.2,73.3,78.3,34,NONE,0,0.09,7.4,-3.6,45.5
2025-06-05 16:00:00,dongri-buzurg,EX-DON-02,Face Shovel Excavator,2691,77.1,2.21,176.5,43.8,82.3,83.5,191,NONE,0,-0.85,-2.6,9.2,66.4
2025-06-05 16:00:00,ukwa,EX-UKW-02,Face Shovel Excavator,3089,73.4,2.33,166.4,44.5,76.2,82.1,89,NONE,0,-0.66,-6.3,-0.9,61.4
2025-06-05 16:00:00,gumgaon,EX-GUM-02,Face Shovel Excavator,3179,81.1,2.98,167.0,47.1,75.9,80.5,179,NONE,0,0.42,1.4,2.1,56.1
2025-06-05 18:00:00,balaghat,DR-BAL-01,Rotary Blast Drill,3356,76.0,2.98,165.4,45.9,76.9,80.0,356,NONE,0,0.79,-3.0,-0.4,51.3
2025-06-05 18:00:00,dongri-buzurg,DR-DON-01,Rotary Blast Drill,2544,80.1,2.12,169.9,45.1,76.0,84.1,44,NONE,0,-1.13,1.1,-1.5,67.7
2025-06-05 18:00:00,gumgaon,DR-GUM-01,Rotary Blast Drill,1899,78.1,2.08,169.9,43.6,76.9,86.1,399,NONE,0,-1.22,-0.9,-4.3,76.3
2025-06-05 18:00:00,tirodi,DR-TIR-01,Rotary Blast Drill,2862,77.7,2.25,163.5,43.4,83.0,82.9,362,NONE,0,-0.84,-1.3,8.3,64.2
2025-06-05 18:00:00,ukwa,DR-UKW-01,Rotary Blast Drill,2322,69.8,2.2,168.2,46.3,76.5,84.6,322,NONE,0,-0.95,-9.2,-0.8,71.0
2025-06-05 20:00:00,tirodi,DZ-TIR-01,Tracked Bulldozer,3813,77.6,2.66,154.9,47.1,71.9,79.2,313,NONE,0,-0.29,-1.9,-7.0,52.3
2025-06-05 20:00:00,dongri-buzurg,DZ-DON-01,Tracked Bulldozer,2066,78.2,3.3,175.0,40.6,75.0,83.2,66,NONE,0,1.07,-1.3,-0.5,65.1
2025-06-05 20:00:00,gumgaon,DZ-GUM-01,Tracked Bulldozer,3856,77.3,2.83,167.2,48.1,77.0,78.8,356,NONE,0,0.07,-2.2,3.9,51.2
2025-06-05 20:00:00,balaghat,DZ-BAL-01,Tracked Bulldozer,1904,64.8,1.93,165.4,40.6,73.3,86.4,404,NONE,0,-1.83,-14.7,-0.8,76.2
2025-06-05 20:00:00,ukwa,DZ-UKW-01,Tracked Bulldozer,3919,84.0,2.66,167.0,49.4,76.1,78.9,419,NONE,0,-0.29,4.5,0.7,49.0
